id,created_at,code,hash,public,featured
19722,2025-01-29 09:59:27.70542+00,"// ""let code die v1.1"" @by pastagang
//
// original: https://youtu.be/qF200UH_sSM
setcpm(120/4)
samples('github:eddyflux/crate')
window.foo = ""<d3:dorian!2 f3:lydian a3:minor>/2""

let rd = s(""<rd <rd [-@3 rd]>>*4"").n(""<0 2 1 3>"").bank('crate').gain(.3).clip(2).rel(.2)
let p0 = stack( // 10'
  n(""0 2 4 7"").slow(2).fast(2).scale(foo).s(""kawai"").press().clip(2).juxBy("".5"", rev),
  n(""<4!3 [5 [6 3]]>,<14!3 <[15 16] [16 15]>>*4"").att(.02).scale(foo.fast(2)).lpf(3200).lpq(3)
  .hpf(200).s(""gm_music_box"").clip(1).rel(.2).gain(.6).add(note(perlin.range(0,.1))).delay(.6),
  n(""0 2 5 0"").s(""sine"").scale(""a2:minor"").clip(.2).scaleTranspose(5).dist(1).gain(.8).delay(.8).dt(.25),
  rd
)
let p1 = stack( // 18'
  n(""0 2 4 7"").scale(foo.fast(2)).s(""kawai"").press().clip(.9).crush(8)
  .scaleTranspose(0).juxBy("".8"", rev),
  n(""<4!2 [5 [6 3]]>,<14!4 <[15 16] [16 15]>>*4"").att(.02).off(1/8,add(n(""-4""))).scale(foo.fast(2))
  .s(""gm_music_box"").clip(1).rel(.2).gain(.6).add(note(perlin.range(0,.2))).ply(2).dec(.16)
  .sometimes(add(note(""12""))).sometimesBy(.7, sub(note(""12""))) .room(.7).delay(.6),
  n(""0 2 5 0"").s(""sine"").scale(""a2:minor"").scaleTranspose(5).clip(.5).dist(.5).fm(5).fmh(1)
  .rel(.3).attack(.8).jux(rev).hpf(800), rd,
  s(""<- stick*<1 3> ->*4"").bank('crate').n(irand(8)),
  s(""bd:1 bd:2"").bank('RolandTR808').dist(.8).clip(.25).orbit(11).delay(.9).dt(.5)
)
let p2 = stack( // 21'34
  n(""0 2 4 7"").scale(foo).s(""kawai"").press().clip(.9).crush(8)
  .scaleTranspose(5).juxBy("".8"", rev) .add(note(1)),
  n(""<4!2 [5 [6 3]]>,<14!4 <[15 16] [16 15]>>*4"").att(.02).scale(foo)
  .s(""sawtooth"").clip(1).rel(.4).gain(.6).add(note(perlin.range(0,.2)))
  .ply(2).dec(.6).sometimes(add(note(""12""))).add(note(""-12|-24"")).lpf(600).add(note(1))
  .hpf(400).lpd(.02).lpenv(4).lpq(5).delay(.6).room(.7),
  s(""bd:1 bd:2"").bank('RolandTR808').dist(.8),
  s(""<rd <oh:0:.4 [-@3 rd]>>*4"").n(""<0 2 1 3>"").bank('crate').gain(.3).clip(2).rel(.2)
  .room(.3).mask(""<1@8 0@8>""),
  s(""<- stick*1 ->*2"").bank('crate').n(irand(8)).gain(1.4)
)

samples({
  die: 'https://media.mas.to/media_attachments/files/113/907/192/858/128/373/original/e7efc9828ccc225e.mp3'
})
let s1 = n(""<4!2 [5 [6 3]]>,<14!4 <[15 16] [16 15]>>*4"").att(.02).scale(foo)
 .s(""sawtooth"").clip(1).rel(.4).gain(.6).add(note(perlin.range(0,.2)))
 .ply(2).dec(.6).sometimes(add(note(""12""))).add(note(-12)).lpf(80).add(note(1))
 .hpf(200).lpd(.4).lpenv(4).lpq(5).slow(8).delay(.5).room(.7).postgain(1.2)
let d1 = s(""bd:1 bd:2"").bank('RolandTR808').dist(.8)
let k1 = n(""0 2 4 7"").scale(foo).s(""kawai"").press().clip(.9).crush(8)
 .scaleTranspose(5).juxBy("".8"", rev) .add(note(1))
 .mask(""<1!15 0>"")

let p3 = stack( // 22'12,
  s(""<- - die ->"").hpf(2000) .room(.5),
  s(""<- stick*1 ->*2"").bank('crate').n(irand(8)),
  s1, d1, k1
)
let p4 = stack( // 24'22
  s(""<die ->"").hpf(2000).early(.4).room(1),
  s(""<die ->"").slice(8, ""4"").delay(.6).dt(.2).clip(.5),
  s(""<tb stick ->*4"").bank('crate').n(irand(8)),
  note(""<eb2!3 [f2 f#2]>"").ply(4).s(""sawtooth"").lpf(200).lpd(.2).lpenv(2).lpq(4),
  s1, d1, k1
)
let p5 = stack( // 25'
  s(""<die ->"").hpf(2000).early(.4).room(1).juxBy(""<1 -1>"", x=>x.speed(.95)),
  s(""<die ->"").slice(8, ""5"").delay(.6).dt(.8).dist(1).vib(8).clip(.6),
  s(""<tb stick ->*4"").bank('crate').n(irand(8)),
  note(""<eb2!3 [f2 f#2] [f#2 f2]>"").ply(4).s(""supersaw"").lpf(180).lpd(.2).lpenv(4).lpq(4),
  s1, d1, k1
)
let p6 = stack( // 26'30
  s(""<die ->"").hpf(2000).early(.4).room(1).juxBy(""<1 -1>"", x=>x.speed(.95)),
  s(""<die ->"").slice(8, ""<5 6 4 3.5>"").delay(.6).dt(.8).dist(1).vib(8).clip(.6),
  n(""<4!2 [5 [6 3]]>,<14!4 <[15 16] [16 15]>>*4"").att(.02).off(1/8,add(n(""-4""))).scale(foo)
  .s(""sine"").clip(1).rel(.4).gain(.4).fm(3).add(note(perlin.range(0,.2)))
  .ply(2).dec(.6).sometimes(add(note(""12""))).add(note(-12)).lpf(80).add(note(1))
  .hpf(200).lpd(.2).lpenv(4).lpq(5).dec(.2).slow(2).delay(.5).room(.7).postgain(1.2),
  s(""<tb stick ->*4"").bank('crate').n(irand(8)),
  note(""<eb2!3 [f2 f#2] [f#2 f2]>"").ply(4).s(""supersaw"").lpf(180).lpd(.2).lpenv(4).lpq(4)
  .off(1/8,add(note(12))),
  d1, k1
)
let p7 = stack( // 28'02
  s(""<die ->"").hpf(2000).early(.4).room(1).crush(8).coarse(4).juxBy(""<1 -1>"", x=>x.speed(""<1 1.25>/2"")).gain(.5),
  s(""<die ->"").slice(8, ""<4.9 - 4 3.8>"").delay(.9).dt(.8).dist(1).clip(.6).coarse(2).fast(4).gain(.7),
  note(""<eb2!3 [f2 f#2] [f#2 f2]>"").ply(4).s(""supersaw"").lpf(180).lpd(.2).lpenv(4).lpq(4)
  .off(1/8,add(note(12))), k1,
  s(""<tb stick ->*4"").bank('crate').n(irand(8)).patt(.2).delay(.3),
  s(""bd:2*4"").bank('crate').dec(.3).speed(.95).postgain(1.8),
  s(""<rd <oh:0:.4 [-@3 rd]>>*<4 8>"").n(""<0 2 1 3>"").bank('crate').gain(.4).clip(2).rel(.2).room(.3).degradeBy(.2)
)
let bd4 = s(""bd:2*4"").bank('crate').dec(.3).speed(.95)
let sd4 = s(""<[[- sd]*4]!7 sd(5,8,3)>"").n(2).bank('crate').gain(.5)
let p8 = stack(// 28'38
  s(""<die ->"").hpf(2000).early(.4).room(1).crush(8).coarse(4).juxBy(""<1 -1>"", x=>x.speed(1.25)).gain(.5),
  s(""<die die>"").slice(8, ""<4.9 4.9 4 2.8>"").delay(.9).dist(1).clip(.2).coarse(2).fast(4).gain(.7),
  note(""<eb2!3 [f2 f#2] [f#2 f2]>"").ply(8).s(""supersaw"").lpf(180).lpd(.14).lpenv(4).lpq(4)
  .off(1/8,add(note(12))).dec(.14).dist(.7), k1, bd4,
)
let b1 = note(""<eb2!3 [f2 f#2] [f#2 f2]>"").segment(16).s(""supersaw"").lpf(sine.range(80,120).slow(7)).lpd(.14)
  .lpenv(sine.range(3,6).slow(9)).lpq(sine.range(1,8).slow(10)).dist(.7).dec(.14)
  .off(1/8,add(note(12)))
let m1 = stack(// 29'30
  s(""<die die>"").slice(8, ""<4.4 <4.9 1 [1 2]@2> 4 2.8>"").dist(1).clip(sine.range(.4,.8).slow(12))
  .coarse(2).fast(4).ply(""<2@3 4>"").orbit(12).gain(.4),
  b1, k1, bd4.gain(1.4), sd4
)
let m2 = stack(// 30'
  s(""<die die>"").slice(8, ""<4.4 [1 2] 4 2.8>"").dist(1).clip(sine.range(.4,.8).slow(12))
  .coarse(2).fast(4).ply(2).speed(""<1 [1 2] [1,2] <1.5 3>>"").orbit(12).gain(.4) ,
  b1, k1, bd4, sd4
)

$: `<p3@2 p4@4 p5@4
p6@8 p7@4 p7@8
p8@4 m1@4 m2@4
p8@2 m1@4 m2@4
p6@4 p5@2 p4@2
p0@8 p1@8 p2@16>`
.pick({
  rd, p0, p1, p2, s1, d1, k1, p3, p4, p5, p6, p7, bd4, sd4, p8,  b1, m1,  m2,
})
",dBmeEeGNrzCm,true,false
19716,2025-01-29 01:27:45.41946+00,"// ""let code die v1"" @by pastagang
//
// original: https://youtu.be/qF200UH_sSM
setcpm(120/4)
samples('github:eddyflux/crate')
window.foo = ""<d3:dorian!2 f3:lydian a3:minor>/2""

let rd = s(""<rd <rd [-@3 rd]>>*4"").n(""<0 2 1 3>"").bank('crate').gain(.3).clip(2).rel(.2)
let p0 = stack( // 10'
  n(""0 2 4 7"").slow(2).fast(2).scale(foo).s(""kawai"").press().clip(2).juxBy("".5"", rev),
  n(""<4!3 [5 [6 3]]>,<14!3 <[15 16] [16 15]>>*4"").att(.02).scale(foo.fast(2)).lpf(3200).lpq(3)
  .hpf(200).s(""gm_music_box"").clip(1).rel(.2).gain(.6).add(note(perlin.range(0,.1))).delay(.6),
  n(""0 2 5 0"").s(""sine"").scale(""a2:minor"").clip(.2).scaleTranspose(5).dist(1).gain(.8).delay(.8).dt(.25),
  rd
)
let p1 = stack( // 18'
  n(""0 2 4 7"").scale(foo.fast(2)).s(""kawai"").press().clip(.9).crush(8)
  .scaleTranspose(0).juxBy("".8"", rev),
  n(""<4!2 [5 [6 3]]>,<14!4 <[15 16] [16 15]>>*4"").att(.02).off(1/8,add(n(""-4""))).scale(foo.fast(2))
  .s(""gm_music_box"").clip(1).rel(.2).gain(.6).add(note(perlin.range(0,.2))).ply(2).dec(.16)
  .sometimes(add(note(""12""))).sometimesBy(.7, sub(note(""12""))) .room(.7).delay(.6),
  n(""0 2 5 0"").s(""sine"").scale(""a2:minor"").scaleTranspose(5).clip(.5).dist(.5).fm(5).fmh(1)
  .rel(.3).attack(.8).jux(rev).hpf(800), rd,
  s(""<- stick*<1 3> ->*4"").bank('crate').n(irand(8)),
  s(""bd:1 bd:2"").bank('RolandTR808').dist(.8).clip(.25).orbit(11).delay(.9).dt(.5)
)
let p2 = stack( // 21'34
  n(""0 2 4 7"").scale(foo).s(""kawai"").press().clip(.9).crush(8)
  .scaleTranspose(5).juxBy("".8"", rev) .add(note(1)),
  n(""<4!2 [5 [6 3]]>,<14!4 <[15 16] [16 15]>>*4"").att(.02).scale(foo)
  .s(""sawtooth"").clip(1).rel(.4).gain(.6).add(note(perlin.range(0,.2)))
  .ply(2).dec(.6).sometimes(add(note(""12""))).add(note(""-12|-24"")).lpf(600).add(note(1))
  .hpf(400).lpd(.02).lpenv(4).lpq(5).delay(.6).room(.7),
  s(""bd:1 bd:2"").bank('RolandTR808').dist(.8),
  s(""<rd <oh:0:.4 [-@3 rd]>>*4"").n(""<0 2 1 3>"").bank('crate').gain(.3).clip(2).rel(.2)
  .room(.3).mask(""<1@8 0@8>""),
  s(""<- stick*1 ->*2"").bank('crate').n(irand(8)).gain(1.4)
)

samples({
  die: 'https://media.mas.to/media_attachments/files/113/907/192/858/128/373/original/e7efc9828ccc225e.mp3'
})
let s1 = n(""<4!2 [5 [6 3]]>,<14!4 <[15 16] [16 15]>>*4"").att(.02).scale(foo)
 .s(""sawtooth"").clip(1).rel(.4).gain(.6).add(note(perlin.range(0,.2)))
 .ply(2).dec(.6).sometimes(add(note(""12""))).add(note(-12)).lpf(80).add(note(1))
 .hpf(200).lpd(.4).lpenv(4).lpq(5).slow(8).delay(.5).room(.7).postgain(1.2)
let d1 = s(""bd:1 bd:2"").bank('RolandTR808').dist(.8)
let k1 = n(""0 2 4 7"").scale(foo).s(""kawai"").press().clip(.9).crush(8)
 .scaleTranspose(5).juxBy("".8"", rev) .add(note(1))
 .mask(""<1!15 0>"")

let p3 = stack( // 22'12,
  s(""<- - die ->"").hpf(2000) .room(.5),
  s(""<- stick*1 ->*2"").bank('crate').n(irand(8)),
  s1, d1, k1
)
let p4 = stack( // 24'22
  s(""<die ->"").hpf(2000).early(.4).room(1),
  s(""<die ->"").slice(8, ""4"").delay(.6).dt(.2).clip(.5),
  s(""<tb stick ->*4"").bank('crate').n(irand(8)),
  note(""<eb2!3 [f2 f#2]>"").ply(4).s(""sawtooth"").lpf(200).lpd(.2).lpenv(2).lpq(4),
  s1, d1, k1
)
let p5 = stack( // 25'
  s(""<die ->"").hpf(2000).early(.4).room(1).juxBy(""<1 -1>"", x=>x.speed(.95)),
  s(""<die ->"").slice(8, ""5"").delay(.6).dt(.8).dist(1).vib(8).clip(.6),
  s(""<tb stick ->*4"").bank('crate').n(irand(8)),
  note(""<eb2!3 [f2 f#2] [f#2 f2]>"").ply(4).s(""supersaw"").lpf(180).lpd(.2).lpenv(4).lpq(4),
  s1, d1, k1
)
let p6 = stack( // 26'30
  s(""<die ->"").hpf(2000).early(.4).room(1).juxBy(""<1 -1>"", x=>x.speed(.95)),
  s(""<die ->"").slice(8, ""<5 6 4 3.5>"").delay(.6).dt(.8).dist(1).vib(8).clip(.6),
  n(""<4!2 [5 [6 3]]>,<14!4 <[15 16] [16 15]>>*4"").att(.02).off(1/8,add(n(""-4""))).scale(foo)
  .s(""sine"").clip(1).rel(.4).gain(.4).fm(3).add(note(perlin.range(0,.2)))
  .ply(2).dec(.6).sometimes(add(note(""12""))).add(note(-12)).lpf(80).add(note(1))
  .hpf(200).lpd(.2).lpenv(4).lpq(5).dec(.2).slow(2).delay(.5).room(.7).postgain(1.2),
  s(""<tb stick ->*4"").bank('crate').n(irand(8)),
  note(""<eb2!3 [f2 f#2] [f#2 f2]>"").ply(4).s(""supersaw"").lpf(180).lpd(.2).lpenv(4).lpq(4)
  .off(1/8,add(note(12))),
  d1, k1
)
let p7 = stack( // 28'02
  s(""<die ->"").hpf(2000).early(.4).room(1).crush(8).coarse(4).juxBy(""<1 -1>"", x=>x.speed(""<1 1.25>/2"")).gain(.5),
  s(""<die ->"").slice(8, ""<4.9 - 4 3.8>"").delay(.9).dt(.8).dist(1).clip(.6).coarse(2).fast(4).gain(.7),
  note(""<eb2!3 [f2 f#2] [f#2 f2]>"").ply(4).s(""supersaw"").lpf(180).lpd(.2).lpenv(4).lpq(4)
  .off(1/8,add(note(12))), k1,
  s(""<tb stick ->*4"").bank('crate').n(irand(8)).patt(.2).delay(.3),
  s(""bd:2*4"").bank('crate').dec(.3).speed(.95).postgain(1.8),
  s(""<rd <oh:0:.4 [-@3 rd]>>*<4 8>"").n(""<0 2 1 3>"").bank('crate').gain(.4).clip(2).rel(.2).room(.3).degradeBy(.2)
)
let bd4 = s(""bd:2*4"").bank('crate').dec(.3).speed(.95)
let sd4 = s(""<[[- sd]*4]!7 sd(5,8,3)>"").n(2).bank('crate').gain(.5)
let p8 = stack(// 28'38
  s(""<die ->"").hpf(2000).early(.4).room(1).crush(8).coarse(4).juxBy(""<1 -1>"", x=>x.speed(1.25)).gain(.5),
  s(""<die die>"").slice(8, ""<4.9 4.9 4 2.8>"").delay(.9).dist(1).clip(.2).coarse(2).fast(4).gain(.7),
  note(""<eb2!3 [f2 f#2] [f#2 f2]>"").ply(8).s(""supersaw"").lpf(180).lpd(.14).lpenv(4).lpq(4)
  .off(1/8,add(note(12))).dec(.14).dist(.7), k1, bd4,
)
let b1 = note(""<eb2!3 [f2 f#2] [f#2 f2]>"").segment(16).s(""supersaw"").lpf(sine.range(80,120).slow(7)).lpd(.14)
  .lpenv(sine.range(3,6).slow(9)).lpq(sine.range(1,8).slow(10)).dist(.7).dec(.14)
  .off(1/8,add(note(12)))
let m1 = stack(// 29'30
  s(""<die die>"").slice(8, ""<4.4 <4.9 1 [1 2]@2> 4 2.8>"").dist(1).clip(sine.range(.4,.8).slow(12))
  .coarse(2).fast(4).ply(""<2@3 4>"").orbit(12).gain(.4),
  b1, k1, bd4.gain(1.4), sd4
)
let m2 = stack(// 30'
  s(""<die die>"").slice(8, ""<4.4 [1 2] 4 2.8>"").dist(1).clip(sine.range(.4,.8).slow(12))
  .coarse(2).fast(4).ply(2).speed(""<1 [1 2] [1,2] <1.5 3>>"").orbit(12).gain(.4) ,
  b1, k1, bd4, sd4
)
register('o', (_, pat) => pat) // a dummy function to see which part is on
$: arrange([2, p3.o(""1"")], [4, p4.o(""1"")], [4, p5.o(""1"")],
           [8, p6.o(""1"")], [4, p7.o(""1"")], [8, p7.o(""1"")],
           [4, p8.o(""1"")], [4, m1.o(""1"")], [4, m2.o(""1"")],
           [2, p8.o(""1"")], [4, m1.o(""1"")], [4, m2.o(""1"")],
           [4, p6.o(""1"")], [2, p5.o(""1"")], [2, p4.o(""1"")],
           [8, p0.o(""1"")], [8, p1.o(""1"")], [16, p2.o(""1"")])",Nz47-yXCsC2g,true,false
19703,2025-01-28 17:40:54.320369+00,"// ""burning wreckage"" @by pastagang

//pane 1
setcps(0.52)

//pane 2
$: s_polymeterSteps(""<2@3 [2 3]>/2"", ""[0 .. 7]/4"", ""[2 7 4 <0 1>] <- 3>"").n()
.when(""<0!4 1!4>"", x=>x.struct(""x(5,8)""))
.scale(""e4:hirajoshi"").s(""gm_kalimba"").clip(1)
.jux(rev).dec(sine.range(.5,1).fast(2)).pan(sine.range(0,1))
.scaleTranspose(""<0 5>/2"").hpf(1000).ply(""1 1 2"")
  .gain(.4) .lpf(sine.range(800, 1500).slow(3))
.hpf(200).room(.2).delay(.5).delaytime(.3)

//pane 4
samples('github:eddyflux/crate')
$: s(""white*8"").dec(rand.range(.01,.04))
.rarely(ply(""2|4""))
.lpf(sine.range(2000,8000).slow(6))
.hpf(2200).room(.1).pan(cosine.range(0.2,0.8))

//pane 5
$: n(""0(5,8) <- 0>, - [<- 3 2 1>]"").slow(2).scale(""e2:hirajoshi"").s(""supersaw"")
 .lpf(sine.range(100,110).slow(4)).lpe(3).lpdecay(.3) // .lpa(2)
 .gain(.7).delay(.5).dt(.3)

//pane 6

let p = ""{0 4 ~ <3 ~> <1 0> <~ [1 2 3] ~> <5 [6 5] [7 6 7 6]>}%8""
.every(4, rev)
.every(5, iter(4))
.every(6, x=>x.ply(2))

$: n(p).scale(""e4:hirajoshi"").s(""triangle"")
.clip(1)
.delay(0.1)

samples('github:eddyflux/crate')
$: s(""bd sd hh oh rim cp stick sd"").struct(p).bank(""crate"")
.n(p)
.jux(rev)
.clip(2)
.decay(0.2)

$: s(""hh*16, [~ cp]"").bank(""RolandTR808"")
.decay(0.01).pan(sine.range(0.2,0.8))
",4PhoY4HeTyg3,true,false
19700,2025-01-28 15:35:07.958746+00,"// ""Randomly"" @by pastagang

//pane 1
setcpm(140/4)
$: s(""[white -]*8|white - white -"")
.dec(1)

$: n(""[0 1|2 3|3 4|5 6]*2"")
.scale(""Eb4:minor"")
.s(""gm_fiddle, [folkharp|-]"")
.gain(2)
.clip(""<1!2 .8!3>"")
.someCycles(rev)
.room(.4)
//pane 2
$: s(""misc:3*2"")
$: note(""[eb3]*16"")
   .transpose(""[0|12|24|7]"")
   .sound(""supersaw"")
   .lpf(4000)
   // .lpenv(""<2 4 3>/2"")
.clip(.75)

$: n(""[1 .. 4]*[1|2]"")
.scale(""Eb:minor"")
.s(""misc:[1|3|2|5]"")
.degradeBy(0.2)

$: note(""[e2 | a2]*[8|8|16]"")
.sound(""square, triangle"")
.lpf(""[3000|4000]"")
.clip(0.3)

//pane 4
hubda('eddyflux/crate')
speechda('write_bad_code', 'fr-FR', 'm')
speechda('hooray,here_we_go_again')
speechda('randomize, 3985487529615345560156549519654,fvgfcudyogyrgfdkaycrakfrygyfuwfeyfrlgiyretgyekrayfuyewfuirygwy')
speechda('get_in,randomly')
$: s(""randomize|3985487529615345560156549519654|fvgfcudyogyrgfdkaycrakfrygyfuwfeyfrlgiyretgyekrayfuyewfuirygwy"")
$: s(""get_in | randomly"")
.orbit(7)
.delay(.5)
.dt(.8)
.slow(3)
.dist(1)
.room(1)
.size(3)

$: s(""bd*[4|8] sd*4"").bank(""crate"")




function spag(name){return'https://spag.cc/'+name}
function listToArray(stringList){if(Array.isArray(stringList)){return stringList.map(listToArray).flat()}
return stringList.replaceAll(' ',',').split(',').map((v)=>v.trim()).filter((v)=>v)}
async function spagda(nameList){const names=listToArray(nameList);if(names.length===0){return}
const map={};for(const name of names){map[name]=spag(name)}
samples(map)}
async function speechda(wordList='',locale='en-GB',gender='f',){if(wordList.includes(':')){const[localeArg,wordsArg]=wordList.split(':');if(localeArg.includes('-')){locale=localeArg}else{gender=localeArg}
wordList=wordsArg}
if(locale.includes('/')){const[localeArg,genderArg]=locale.split('/');locale=localeArg;gender=genderArg}
const words=listToArray(wordList);if(words.length===0){return}
samples('shabda/speech/'+locale+'/'+gender+':'+words.join(','))}
async function hubda(orgList,repoList=''){const orgs=listToArray(orgList);const orgRepos=[];const orgChoices=[];for(const org of orgs){if(org.includes('/')){const[orgName,repoName]=org.split('/');orgRepos.push({org:orgName,repo:repoName})}else{orgChoices.push(org)}}
const repoChoices=listToArray(repoList);for(const orgChoice of orgChoices){for(const repoChoice of repoChoices){orgRepos.push({org:orgChoice,repo:repoChoice})}}
const addresses=orgRepos.map(({org,repo})=>'github:'+org+'/'+repo);for(const address of addresses){samples(address)}}
window.speechda=speechda;window.spagda=spagda;window.spag=spag;window.hubda=hubda",giV4YKDMQC-6,true,false
19699,2025-01-28 15:34:10.767959+00,"// ""random"" @by pastagang

//pane 1
setcpm(140/4)
$: s(""[white -]*8|white - white -"")
.dec(1)

$: n(""[0 1|2 3|3 4|5 6]*2"")
.scale(""Eb4:minor"")
.s(""gm_fiddle, [folkharp|-]"")
.gain(2)
.clip(""<1!2 .8!3>"")
.someCycles(rev)
.room(.4)
//pane 2
$: s(""misc:3*2"")
$: note(""[eb3]*16"")
   .transpose(""[0|12|24|7]"")
   .sound(""supersaw"")
   .lpf(4000)
   // .lpenv(""<2 4 3>/2"")
.clip(.75)

$: n(""[1 .. 4]*[1|2]"")
.scale(""Eb:minor"")
.s(""misc:[1|3|2|5]"")
.degradeBy(0.2)

$: note(""[e2 | a2]*[8|8|16]"")
.sound(""square, triangle"")
.lpf(""[3000|4000]"")
.clip(0.3)

//pane 4
hubda('eddyflux/crate')
speechda('write_bad_code', 'fr-FR', 'm')
speechda('hooray,here_we_go_again')
speechda('randomize, 3985487529615345560156549519654,fvgfcudyogyrgfdkaycrakfrygyfuwfeyfrlgiyretgyekrayfuyewfuirygwy')
speechda('get_in,randomly')
$: s(""randomize|3985487529615345560156549519654|fvgfcudyogyrgfdkaycrakfrygyfuwfeyfrlgiyretgyekrayfuyewfuirygwy"")
$: s(""get_in | randomly"")
.orbit(7)
.delay(.5)
.dt(.8)
.slow(3)
.dist(1)
.room(1)
.size(3)

$: s(""bd*[4|8] sd*4"").bank(""crate"")




function spag(name){return'https://spag.cc/'+name}
function listToArray(stringList){if(Array.isArray(stringList)){return stringList.map(listToArray).flat()}
return stringList.replaceAll(' ',',').split(',').map((v)=>v.trim()).filter((v)=>v)}
async function spagda(nameList){const names=listToArray(nameList);if(names.length===0){return}
const map={};for(const name of names){map[name]=spag(name)}
samples(map)}
async function speechda(wordList='',locale='en-GB',gender='f',){if(wordList.includes(':')){const[localeArg,wordsArg]=wordList.split(':');if(localeArg.includes('-')){locale=localeArg}else{gender=localeArg}
wordList=wordsArg}
if(locale.includes('/')){const[localeArg,genderArg]=locale.split('/');locale=localeArg;gender=genderArg}
const words=listToArray(wordList);if(words.length===0){return}
samples('shabda/speech/'+locale+'/'+gender+':'+words.join(','))}
async function hubda(orgList,repoList=''){const orgs=listToArray(orgList);const orgRepos=[];const orgChoices=[];for(const org of orgs){if(org.includes('/')){const[orgName,repoName]=org.split('/');orgRepos.push({org:orgName,repo:repoName})}else{orgChoices.push(org)}}
const repoChoices=listToArray(repoList);for(const orgChoice of orgChoices){for(const repoChoice of repoChoices){orgRepos.push({org:orgChoice,repo:repoChoice})}}
const addresses=orgRepos.map(({org,repo})=>'github:'+org+'/'+repo);for(const address of addresses){samples(address)}}
window.speechda=speechda;window.spagda=spagda;window.spag=spag;window.hubda=hubda",y5HEUdbwEo73,true,false
19694,2025-01-28 12:14:58.991035+00,"// ""burning wreckage"" @by pastagang

//pane 1
setcps(0.52)

//pane 2
$: s_polymeterSteps(""<2@3 [2 3]>/2"", ""[0 .. 7]/4"", ""[2 7 4 <0 1>] <- 3>"").n()
.when(""<0!4 1!4>"", x=>x.struct(""x(5,8)""))
.scale(""e4:hirajoshi"").s(""gm_kalimba"").clip(1)
.jux(rev).dec(sine.range(.5,1).fast(2)).pan(sine.range(0,1))
.scaleTranspose(""<0 5>/2"").hpf(1000).ply(""1 1 2"")
  .gain(.4) .lpf(sine.range(800, 1500).slow(3))
.hpf(200).room(.2).delay(.5).delaytime(.3)

//pane 4
samples('github:eddyflux/crate')
$: s(""white*8"").dec(rand.range(.01,.04))
.rarely(ply(""2|4""))
.lpf(sine.range(2000,8000).slow(6))
.hpf(2200).room(.1).pan(cosine.range(0.2,0.8))

//pane 5
$: n(""0(5,8) <- 0>, - [<- 3 2 1>]"").slow(2).scale(""e2:hirajoshi"").s(""supersaw"")
 .lpf(sine.range(100,110).slow(4)).lpe(3).lpdecay(.3) // .lpa(2)
 .gain(.7).delay(.5).dt(.3)

//pane 6

let p = ""{0 4 ~ <3 ~> <1 0> <~ [1 2 3] ~> <5 [6 5] [7 6 7 6]>}%8""
.every(4, rev)
.every(5, iter(4))
.every(6, x=>x.ply(2))

$: n(p).scale(""e4:hirajoshi"").s(""triangle"")
.clip(1)
.delay(0.1)

samples('github:eddyflux/crate')
$: s(""bd sd hh oh rim cp stick sd"").struct(p).bank(""crate"")
.n(p)
.jux(rev)
.clip(2)
.decay(0.2)

$: s(""hh*16, [~ cp]"").bank(""RolandTR808"")
.decay(0.01).pan(sine.range(0.2,0.8))
",FBFUlMVegwP0,true,false
